date,province,no_patient,pm25
2022-03-01,กำแพงเพชร,15,51.0
2022-03-01,ขอนแก่น,130,63.0
2022-03-01,จันทบุรี,24,
2022-03-01,ฉะเชิงเทรา,14,60.0
2022-03-01,ชลบุรี,93,29.333333333333332
2022-03-01,ชัยนาท,47,
2022-03-01,ชัยภูมิ,40,61.0
2022-03-01,ตรัง,30,9.0
2022-03-01,ตราด,3,25.0
2022-03-01,ตาก,8,67.0
2022-03-01,นครปฐม,25,39.0
2022-03-01,นครพนม,24,108.0
2022-03-01,นครราชสีมา,129,60.0
2022-03-01,นครศรีธรรมราช,34,18.0
2022-03-01,นครสวรรค์,21,45.0
2022-03-01,นนทบุรี,75,34.5
2022-03-01,นราธิวาส,19,18.0
2022-03-01,น่าน,22,45.5
2022-03-01,บึงกาฬ,3,64.0
2022-03-01,บุรีรัมย์,103,45.0
2022-03-01,ปทุมธานี,39,55.0
2022-03-01,ประจวบคีรีขันธ์,33,
2022-03-01,ปราจีนบุรี,13,65.0
2022-03-01,ปัตตานี,28,
2022-03-01,พระนครศรีอยุธยา,33,59.0
2022-03-01,พะเยา,7,53.0
2022-03-01,พังงา,26,
2022-03-01,พัทลุง,27,
2022-03-01,พิจิตร,10,56.0
2022-03-01,พิษณุโลก,41,62.0
2022-03-01,ภูเก็ต,6,13.0
2022-03-01,มุกดาหาร,10,47.0
2022-03-01,ยะลา,11,13.5
2022-03-01,ระนอง,2,
2022-03-01,ระยอง,21,27.333333333333332
2022-03-01,ราชบุรี,25,45.0
2022-03-01,ร้อยเอ็ด,45,49.0
2022-03-01,ลพบุรี,7,68.0
2022-03-01,ลำปาง,9,59.75
2022-03-01,ลำพูน,9,58.0
2022-03-01,ศรีสะเกษ,19,64.0
2022-03-01,สกลนคร,72,50.0
2022-03-01,สงขลา,49,13.0
2022-03-01,สตูล,7,16.0
2022-03-01,สมุทรปราการ,19,28.166666666666668
2022-03-01,สมุทรสงคราม,22,24.0
2022-03-01,สมุทรสาคร,62,31.5
2022-03-01,สระบุรี,28,65.0
2022-03-01,สระแก้ว,5,55.0
2022-03-01,สิงห์บุรี,5,60.0
2022-03-01,สุพรรณบุรี,22,50.0
2022-03-01,สุราษฎร์ธานี,19,10.0
2022-03-01,สุโขทัย,13,57.0
2022-03-01,หนองคาย,13,108.0
2022-03-01,หนองบัวลำภู,25,
2022-03-01,อำนาจเจริญ,11,33.0
2022-03-01,อุดรธานี,47,53.0
2022-03-01,อุตรดิตถ์,6,56.0
2022-03-01,อุทัยธานี,9,50.0
2022-03-01,อุบลราชธานี,57,65.0
2022-03-01,อ่างทอง,3,
2022-03-01,เชียงราย,43,43.0
2022-03-01,เชียงใหม่,84,40.8
2022-03-01,เพชรบุรี,9,
2022-03-01,เพชรบูรณ์,22,53.0
2022-03-01,เลย,20,60.0
2022-03-01,แพร่,27,59.0
2022-03-01,แม่ฮ่องสอน,5,69.5
2022-03-02,กรุงเทพมหานคร,71,34.064516129032256
2022-03-02,กาญจนบุรี,74,43.0
2022-03-02,กาฬสินธุ์,31,26.0
2022-03-02,กำแพงเพชร,10,52.0
2022-03-02,ขอนแก่น,93,47.0
2022-03-02,จันทบุรี,16,
2022-03-02,ฉะเชิงเทรา,57,32.0
2022-03-02,ชลบุรี,58,18.666666666666668
2022-03-02,ชัยนาท,12,
2022-03-02,ชัยภูมิ,14,47.0
2022-03-02,ตรัง,36,10.0
2022-03-02,ตราด,3,17.0
2022-03-02,ตาก,5,59.5
2022-03-02,นครปฐม,27,22.0
2022-03-02,นครพนม,28,18.0
2022-03-02,นครราชสีมา,97,53.0
2022-03-02,นครศรีธรรมราช,38,14.0
2022-03-02,นครสวรรค์,49,42.0
2022-03-02,นนทบุรี,38,25.0
2022-03-02,นราธิวาส,16,16.0
2022-03-02,น่าน,5,53.0
2022-03-02,บึงกาฬ,5,61.0
2022-03-02,บุรีรัมย์,32,38.0
2022-03-02,ปทุมธานี,24,32.0
2022-03-02,ประจวบคีรีขันธ์,9,
2022-03-02,ปราจีนบุรี,8,44.0
2022-03-02,ปัตตานี,26,
2022-03-02,พระนครศรีอยุธยา,19,30.0
2022-03-02,พะเยา,7,51.0
2022-03-02,พังงา,11,
2022-03-02,พัทลุง,30,
2022-03-02,พิจิตร,8,56.0
2022-03-02,พิษณุโลก,23,63.0
2022-03-02,ภูเก็ต,7,13.0
2022-03-02,มุกดาหาร,18,14.0
2022-03-02,ยะลา,17,13.5
2022-03-02,ระนอง,6,
2022-03-02,ระยอง,21,15.166666666666666
2022-03-02,ราชบุรี,25,32.0
2022-03-02,ร้อยเอ็ด,36,24.0
2022-03-02,ลพบุรี,22,42.0
2022-03-02,ลำปาง,19,57.75
2022-03-02,ลำพูน,6,62.0
2022-03-02,ศรีสะเกษ,38,36.0
2022-03-02,สกลนคร,46,24.0
2022-03-02,สงขลา,43,13.0
2022-03-02,สตูล,10,14.0
2022-03-02,สมุทรปราการ,26,20.333333333333332
2022-03-02,สมุทรสงคราม,20,14.0
2022-03-02,สมุทรสาคร,73,20.0
2022-03-02,สระบุรี,28,50.0
2022-03-02,สระแก้ว,3,44.0
2022-03-02,สิงห์บุรี,6,4.0
2022-03-02,สุพรรณบุรี,33,31.0
2022-03-02,สุราษฎร์ธานี,22,13.0
2022-03-02,สุโขทัย,8,58.0
2022-03-02,หนองคาย,15,88.0
2022-03-02,หนองบัวลำภู,8,
2022-03-02,อำนาจเจริญ,5,15.0
2022-03-02,อุดรธานี,72,
2022-03-02,อุตรดิตถ์,4,58.0
2022-03-02,อุทัยธานี,5,45.0
2022-03-02,อุบลราชธานี,53,29.0
2022-03-02,อ่างทอง,4,
2022-03-02,เชียงราย,43,45.666666666666664
2022-03-02,เชียงใหม่,81,49.0
2022-03-02,เพชรบุรี,40,
2022-03-02,เพชรบูรณ์,25,54.0
2022-03-02,เลย,12,68.0
2022-03-02,แพร่,19,64.0
2022-03-02,แม่ฮ่องสอน,19,84.5
2022-03-03,กรุงเทพมหานคร,109,24.661290322580644
2022-03-03,กาญจนบุรี,16,40.0
2022-03-03,กาฬสินธุ์,33,3.0
2022-03-03,กำแพงเพชร,26,6.0
2022-03-03,ขอนแก่น,141,45.0
2022-03-03,จันทบุรี,27,
2022-03-03,ฉะเชิงเทรา,14,31.0
2022-03-03,ชลบุรี,60,18.333333333333332
2022-03-03,ชัยนาท,27,
2022-03-03,ชัยภูมิ,24,36.0
2022-03-03,ตรัง,14,9.0
2022-03-03,ตราด,15,20.0
2022-03-03,ตาก,5,60.0
2022-03-03,นครปฐม,46,17.0
2022-03-03,นครพนม,17,56.0
2022-03-03,นครราชสีมา,131,52.0
2022-03-03,นครศรีธรรมราช,30,20.0
2022-03-03,นครสวรรค์,18,37.0
2022-03-03,นนทบุรี,36,20.5
2022-03-03,นราธิวาส,22,17.0
2022-03-03,น่าน,10,56.0
2022-03-03,บึงกาฬ,5,45.0
2022-03-03,บุรีรัมย์,60,31.0
2022-03-03,ปทุมธานี,36,33.0
2022-03-03,ประจวบคีรีขันธ์,14,
2022-03-03,ปราจีนบุรี,31,48.0
2022-03-03,ปัตตานี,17,
2022-03-03,พระนครศรีอยุธยา,27,34.0
2022-03-03,พะเยา,3,58.0
2022-03-03,พังงา,33,
2022-03-03,พัทลุง,16,
2022-03-03,พิจิตร,6,47.0
2022-03-03,พิษณุโลก,19,54.0
2022-03-03,ภูเก็ต,9,13.0
2022-03-03,มุกดาหาร,11,27.0
2022-03-03,ยะลา,13,14.0
2022-03-03,ระนอง,4,
2022-03-03,ระยอง,22,16.833333333333332
2022-03-03,ราชบุรี,31,26.0
2022-03-03,ร้อยเอ็ด,20,27.0
2022-03-03,ลพบุรี,33,46.0
2022-03-03,ลำปาง,14,54.5
2022-03-03,ลำพูน,24,53.0
2022-03-03,ศรีสะเกษ,23,34.0
2022-03-03,สกลนคร,41,26.0
2022-03-03,สงขลา,37,13.0
2022-03-03,สตูล,38,13.0
2022-03-03,สมุทรปราการ,21,18.0
2022-03-03,สมุทรสงคราม,7,12.0
2022-03-03,สมุทรสาคร,54,17.0
2022-03-03,สระบุรี,38,49.0
2022-03-03,สระแก้ว,66,45.0
2022-03-03,สิงห์บุรี,7,44.0
2022-03-03,สุพรรณบุรี,43,27.0
2022-03-03,สุราษฎร์ธานี,26,12.0
2022-03-03,สุโขทัย,9,66.0
2022-03-03,หนองคาย,1,65.0
2022-03-03,หนองบัวลำภู,12,
2022-03-03,อำนาจเจริญ,11,20.0
2022-03-03,อุดรธานี,33,30.0
2022-03-03,อุตรดิตถ์,44,57.0
2022-03-03,อุทัยธานี,11,43.0
2022-03-03,อุบลราชธานี,47,34.0
2022-03-03,อ่างทอง,4,
2022-03-03,เชียงราย,53,50.0
2022-03-03,เชียงใหม่,86,58.4
2022-03-03,เพชรบุรี,8,
2022-03-03,เพชรบูรณ์,26,52.0
2022-03-03,เลย,18,69.0
2022-03-03,แพร่,49,60.0
2022-03-03,แม่ฮ่องสอน,5,80.0
2022-03-04,กรุงเทพมหานคร,53,23.983870967741936
2022-03-04,กาญจนบุรี,23,43.0
2022-03-04,กาฬสินธุ์,32,50.0
2022-03-04,กำแพงเพชร,16,42.0
2022-03-04,ขอนแก่น,147,58.0
2022-03-04,จันทบุรี,71,
2022-03-04,ฉะเชิงเทรา,44,34.0
2022-03-04,ชลบุรี,68,17.666666666666668
2022-03-04,ชัยนาท,13,
2022-03-04,ชัยภูมิ,27,54.0
2022-03-04,ตรัง,18,12.0
2022-03-04,ตราด,2,19.0
2022-03-04,ตาก,5,52.5
2022-03-04,นครปฐม,66,24.0
2022-03-04,นครพนม,23,69.0
2022-03-04,นครราชสีมา,71,60.0
2022-03-04,นครศรีธรรมราช,38,15.0
2022-03-04,นครสวรรค์,28,39.0
2022-03-04,นนทบุรี,40,22.5
2022-03-04,นราธิวาส,20,16.0
2022-03-04,น่าน,8,51.0
2022-03-04,บึงกาฬ,7,66.0
2022-03-04,บุรีรัมย์,26,44.0
2022-03-04,ปทุมธานี,26,30.0
2022-03-04,ประจวบคีรีขันธ์,13,
2022-03-04,ปราจีนบุรี,5,44.0
2022-03-04,ปัตตานี,19,
2022-03-04,พระนครศรีอยุธยา,41,27.0
2022-03-04,พะเยา,19,58.0
2022-03-04,พังงา,6,
2022-03-04,พัทลุง,36,
2022-03-04,พิจิตร,6,48.0
2022-03-04,พิษณุโลก,17,52.0
2022-03-04,ภูเก็ต,10,12.0
2022-03-04,มุกดาหาร,2,36.0
2022-03-04,ยะลา,8,14.5
2022-03-04,ระนอง,2,
2022-03-04,ระยอง,15,16.5
2022-03-04,ราชบุรี,11,33.0
2022-03-04,ร้อยเอ็ด,23,45.0
2022-03-04,ลพบุรี,16,42.0
2022-03-04,ลำปาง,12,50.75
2022-03-04,ลำพูน,5,63.0
2022-03-04,ศรีสะเกษ,25,6.0
2022-03-04,สกลนคร,23,42.0
2022-03-04,สงขลา,78,13.0
2022-03-04,สตูล,16,15.0
2022-03-04,สมุทรปราการ,20,19.0
2022-03-04,สมุทรสงคราม,6,15.0
2022-03-04,สมุทรสาคร,68,19.5
2022-03-04,สระบุรี,29,44.5
2022-03-04,สระแก้ว,11,41.0
2022-03-04,สิงห์บุรี,2,33.0
2022-03-04,สุพรรณบุรี,22,29.0
2022-03-04,สุราษฎร์ธานี,42,17.0
2022-03-04,สุโขทัย,6,54.0
2022-03-04,หนองคาย,13,109.0
2022-03-04,หนองบัวลำภู,4,
2022-03-04,อำนาจเจริญ,8,24.0
2022-03-04,อุดรธานี,28,59.0
2022-03-04,อุตรดิตถ์,15,55.0
2022-03-04,อุทัยธานี,3,5.0
2022-03-04,อุบลราชธานี,98,38.0
2022-03-04,อ่างทอง,13,
2022-03-04,เชียงราย,41,52.333333333333336
2022-03-04,เชียงใหม่,65,62.0
2022-03-04,เพชรบุรี,14,
2022-03-04,เพชรบูรณ์,32,46.0
2022-03-04,เลย,26,68.0
2022-03-04,แพร่,23,52.0
2022-03-04,แม่ฮ่องสอน,5,74.5
2022-03-05,กรุงเทพมหานคร,16,25.241935483870968
2022-03-05,กาญจนบุรี,10,36.0
2022-03-05,กาฬสินธุ์,11,66.0
2022-03-05,กำแพงเพชร,3,45.0
2022-03-05,ขอนแก่น,72,70.0
2022-03-05,จันทบุรี,2,
2022-03-05,ฉะเชิงเทรา,2,26.0
2022-03-05,ชลบุรี,15,19.666666666666668
2022-03-05,ชัยนาท,4,
2022-03-05,ชัยภูมิ,9,57.0
2022-03-05,ตรัง,11,15.0
2022-03-05,ตราด,2,11.0
2022-03-05,ตาก,3,41.0
2022-03-05,นครปฐม,3,28.0
2022-03-05,นครพนม,4,90.0
2022-03-05,นครราชสีมา,30,47.0
2022-03-05,นครศรีธรรมราช,15,19.0
2022-03-05,นครสวรรค์,9,40.0
2022-03-05,นนทบุรี,15,25.0
2022-03-05,นราธิวาส,8,17.0
2022-03-05,น่าน,10,51.5
2022-03-05,บึงกาฬ,1,74.0
2022-03-05,บุรีรัมย์,15,49.0
2022-03-05,ปทุมธานี,8,32.0
2022-03-05,ประจวบคีรีขันธ์,2,
2022-03-05,ปราจีนบุรี,4,35.0
2022-03-05,ปัตตานี,6,
2022-03-05,พระนครศรีอยุธยา,10,30.0
2022-03-05,พะเยา,1,55.0
2022-03-05,พังงา,3,
2022-03-05,พัทลุง,14,
2022-03-05,พิจิตร,3,51.0
2022-03-05,พิษณุโลก,4,58.0
2022-03-05,ภูเก็ต,4,13.0
2022-03-05,ยะลา,10,13.5
2022-03-05,ระยอง,9,17.333333333333332
2022-03-05,ราชบุรี,8,37.0
2022-03-05,ร้อยเอ็ด,3,57.0
2022-03-05,ลพบุรี,1,37.0
2022-03-05,ลำปาง,3,42.75
2022-03-05,ลำพูน,2,49.0
2022-03-05,ศรีสะเกษ,11,57.0
2022-03-05,สกลนคร,7,60.0
2022-03-05,สงขลา,14,14.0
2022-03-05,สตูล,4,16.0
2022-03-05,สมุทรปราการ,12,19.833333333333332
2022-03-05,สมุทรสงคราม,3,24.0
2022-03-05,สมุทรสาคร,6,25.5
2022-03-05,สระบุรี,7,41.0
2022-03-05,สุพรรณบุรี,8,32.0
2022-03-05,สุราษฎร์ธานี,4,17.0
2022-03-05,สุโขทัย,5,55.0
2022-03-05,หนองคาย,3,127.0
2022-03-05,หนองบัวลำภู,1,
2022-03-05,อำนาจเจริญ,7,43.0
2022-03-05,อุดรธานี,17,71.0
2022-03-05,อุตรดิตถ์,2,52.0
2022-03-05,อุทัยธานี,3,46.0
2022-03-05,อุบลราชธานี,26,81.0
2022-03-05,เชียงราย,10,54.666666666666664
2022-03-05,เชียงใหม่,37,51.0
2022-03-05,เพชรบุรี,3,
2022-03-05,เพชรบูรณ์,4,48.0
2022-03-05,เลย,3,66.0
2022-03-05,แพร่,7,52.0
2022-03-05,แม่ฮ่องสอน,2,66.0
2022-03-06,กรุงเทพมหานคร,20,26.59016393442623
2022-03-06,กาญจนบุรี,9,36.0
2022-03-06,กาฬสินธุ์,8,52.0
2022-03-06,กำแพงเพชร,3,38.0
2022-03-06,ขอนแก่น,27,47.0
2022-03-06,จันทบุรี,3,
2022-03-06,ฉะเชิงเทรา,8,23.0
2022-03-06,ชลบุรี,8,18.0
2022-03-06,ชัยนาท,1,
2022-03-06,ชัยภูมิ,12,35.0
2022-03-06,ตรัง,5,12.0
2022-03-06,ตราด,1,14.0
2022-03-06,ตาก,2,40.0
2022-03-06,นครปฐม,10,21.0
2022-03-06,นครพนม,4,77.0
2022-03-06,นครราชสีมา,29,39.0
2022-03-06,นครศรีธรรมราช,9,20.0
2022-03-06,นครสวรรค์,9,34.0
2022-03-06,นนทบุรี,16,21.0
2022-03-06,นราธิวาส,7,14.0
2022-03-06,น่าน,3,47.5
2022-03-06,บึงกาฬ,2,70.0
2022-03-06,บุรีรัมย์,20,37.0
2022-03-06,ปทุมธานี,2,26.0
2022-03-06,ประจวบคีรีขันธ์,3,
2022-03-06,ปราจีนบุรี,3,28.0
2022-03-06,ปัตตานี,6,
2022-03-06,พระนครศรีอยุธยา,12,26.0
2022-03-06,พังงา,4,
2022-03-06,พัทลุง,8,
2022-03-06,พิจิตร,6,39.0
2022-03-06,พิษณุโลก,5,46.0
2022-03-06,ภูเก็ต,5,14.0
2022-03-06,มุกดาหาร,2,54.0
2022-03-06,ยะลา,3,12.5
2022-03-06,ระนอง,2,
2022-03-06,ระยอง,4,17.0
2022-03-06,ราชบุรี,6,30.0
2022-03-06,ร้อยเอ็ด,8,45.0
2022-03-06,ลพบุรี,2,32.0
2022-03-06,ลำปาง,3,44.0
2022-03-06,ลำพูน,1,46.0
2022-03-06,ศรีสะเกษ,10,47.0
2022-03-06,สกลนคร,4,56.0
2022-03-06,สงขลา,11,14.0
2022-03-06,สตูล,4,17.0
2022-03-06,สมุทรปราการ,14,21.166666666666668
2022-03-06,สมุทรสงคราม,2,17.0
2022-03-06,สมุทรสาคร,13,18.5
2022-03-06,สระบุรี,6,37.5
2022-03-06,สระแก้ว,1,32.0
2022-03-06,สิงห์บุรี,2,26.0
2022-03-06,สุพรรณบุรี,6,27.0
2022-03-06,สุราษฎร์ธานี,7,17.0
